charge_cycles,avg_temperature_c,battery_type,charge_rate,discharge_depth,battery_age_months,voltage_variation,cooling_system,manufacturer,usage_pattern,capacity_remaining_percent
977.0,42.11689530365673,Li-Po,Slow,65.18254359464581,40.0,2.9400872281411203,None,C,Highway,79.67213358589862
696.0,33.79129788976543,Li-ion,Medium,86.15497213722135,2.0,,Active,B,Urban,88.51210191218374
1403.0,44.567635226445034,Li-ion,Fast,52.756813134814905,25.0,,Passive,A,Urban,81.64285478230923
701.0,15.929777398225045,Lead-Acid,Fast,26.93953530783581,13.0,1.8101999448305512,,A,Urban,58.12104167555383
1128.0,,Li-ion,Superfast,99.53188716232876,27.0,1.4932314843790486,None,D,Performance,58.93439351613935
813.0,15.794402341591299,Li-ion,Fast,33.2505216661258,13.0,3.954299907936149,Passive,B,Highway,57.19365409395918
328.0,36.88132733624111,Li-Po,Fast,40.12080314071915,28.0,2.85706880817803,None,,Urban,61.32190600061682
508.0,,Li-ion,Medium,33.04827115398716,46.0,,Passive,,Highway,67.07314822013444
741.0,33.33923296177768,,Slow,46.99836143829961,15.0,1.785169685576426,Active,B,Mixed,88.4627047545548
574.0,24.28614216265013,Li-ion,Superfast,43.1424106981071,29.0,2.8519669534836867,Passive,C,Urban,53.16814212394923
1789.0,19.77315117457947,Li-ion,Fast,68.08817988393879,21.0,4.982580415641421,Active,,Mixed,92.66313792104256
1528.0,36.70537554267847,NiMH,Fast,99.71680115354276,44.0,2.139315608369173,None,C,Urban,
1894.0,42.138611408102605,NiMH,Superfast,,31.0,1.2057174380286289,Passive,B,Highway,81.89803198576283
1648.0,20.50747331100105,Li-ion,Medium,82.27544906346577,23.0,2.7367993660624608,Active,B,Mixed,78.74395447388417
541.0,,Li-Po,Fast,30.239353952518925,37.0,1.895838697548796,Active,B,Performance,58.009156296040864
123.0,19.205463276136314,Li-ion,Fast,21.586801970577252,3.0,3.0468507072284665,None,B,Urban,64.93945275802025
1528.0,37.06985647648594,Li-ion,Superfast,71.0861456092556,50.0,2.600196362533517,None,D,Urban,65.38788832211748
868.0,43.783354745370175,Li-ion,Slow,89.86521830954939,35.0,3.6027046477063527,Passive,E,Highway,82.43917806353178
204.0,19.42112645268713,Li-ion,Fast,34.103880531871624,14.0,4.614308189903824,Passive,B,Performance,91.00202577621383
568.0,28.052701402660603,Li-ion,Fast,47.32910277135579,2.0,1.4023145784593796,Passive,D,Urban,101.80700776104534
424.0,25.123724470751984,Li-ion,Slow,33.500016337846176,50.0,4.195310316657792,Active,,Mixed,54.98665616173818
1379.0,26.654332505522945,Li-ion,Fast,92.52060554423336,13.0,4.771695719968409,None,E,,98.81067311434754
1993.0,37.594192173953296,Li-ion,Slow,,2.0,2.1812435668308296,Passive,E,Performance,79.199356767202
392.0,34.835667976666784,Lead-Acid,Medium,55.5770313124882,12.0,1.0114821526851445,,,Highway,68.551926309557
714.0,44.06060893388458,Lead-Acid,Slow,91.57930210264627,27.0,4.198600268523013,Active,D,Mixed,64.79788838507187
93.0,20.564385100692668,,Slow,64.22953630101375,34.0,3.654931142472075,Passive,E,Mixed,60.870106435483756
597.0,31.297826079776403,Li-ion,Fast,94.62798406149646,40.0,1.4572049217532328,Active,A,Urban,
1514.0,28.473784362570804,Li-ion,Fast,94.11603317176312,5.0,2.5035061693214757,Active,B,Urban,99.19288055860042
1170.0,42.565683267772485,Li-ion,Superfast,56.92808159149767,25.0,3.1009649292044945,None,E,Performance,59.47210701957704
214.0,,Li-ion,Fast,66.59060901866965,11.0,1.264343389931409,Active,D,Performance,72.68068654240084
795.0,44.67511202301283,Li-ion,,38.42514189703495,13.0,3.717107719833019,None,D,Highway,60.6001027833502
1176.0,29.392029431175864,Li-ion,Slow,99.24286550409306,28.0,3.6044723362746045,Active,D,Performance,59.13277964326132
485.0,33.76618941700792,Li-ion,Medium,42.26533283294359,21.0,4.492069756302328,None,C,Highway,95.07057650226479
1454.0,25.801576674171464,Li-Po,Fast,82.6645590384761,49.0,3.052728339926878,Active,B,Highway,63.62205229541812
496.0,40.575800090864966,Li-ion,Slow,45.03752481241808,56.0,3.084408638130366,Passive,A,Mixed,
1080.0,31.85963835355148,Li-ion,,45.0433809671828,48.0,3.287243101861857,None,D,Mixed,97.30919910833535
1167.0,34.884328087492946,Li-ion,Superfast,28.309034136075688,51.0,1.7320246762185796,None,B,Performance,70.07409481511436
493.0,34.46714124182029,Li-ion,Medium,64.79166486372638,26.0,3.913726330751013,Active,D,Performance,50.45326719572511
528.0,25.919464196931976,Li-ion,Medium,39.58658705025674,27.0,,Passive,D,Mixed,87.50165387554412
1706.0,17.279729874198473,Li-ion,Medium,31.871580620609503,26.0,4.276155314574099,Passive,A,Performance,76.88462430768135
1950.0,39.2311867828215,Li-Po,Slow,38.13333556133868,15.0,3.9586370223767178,None,B,Mixed,90.25483256745179
1567.0,23.691477575529525,Li-ion,Fast,40.08745256512239,50.0,3.3735750372682807,Passive,D,Urban,79.6553173446338
86.0,40.46790685433113,Li-ion,Slow,,6.0,1.2240146790931954,Passive,,Performance,68.2658946557886
1606.0,33.25929026372479,Li-ion,Superfast,50.87384292444498,4.0,4.636162954439735,Active,D,Highway,53.46134306866688
,25.61111874292434,Li-ion,Superfast,26.03922248175681,4.0,2.152454816224168,Passive,B,,
863.0,32.827414469208684,Li-ion,Fast,62.88228663166889,30.0,4.839343558325431,Passive,E,Urban,60.76840203471237
1094.0,34.364780770843126,Li-ion,Medium,83.01979612710117,13.0,2.3084186090024623,Passive,D,Performance,100.51009523431097
,36.20050223276017,Li-ion,Superfast,65.93881287151962,9.0,1.1567223170742686,Passive,C,Mixed,62.783433259027404
517.0,39.67014403521214,Li-Po,Medium,97.96322018014166,42.0,4.481778863748506,Active,C,Highway,93.00585125877998
403.0,,Li-ion,Slow,27.93201665155771,14.0,4.077764330579173,Active,D,Mixed,91.01490670252775
121.0,43.3243315430585,Li-ion,Medium,85.69218694064875,28.0,,Passive,B,Performance,74.06285094477813
1425.0,,Li-ion,Slow,60.455413591786645,40.0,0.9023483782900317,Active,D,Mixed,70.88860099139453
1125.0,40.81350895129132,Li-ion,Fast,61.727614203618245,3.0,4.456759248733852,None,C,,86.56950414589065
1295.0,21.614387861033556,Li-ion,Medium,61.527994771963876,41.0,3.183802867232875,Active,D,Performance,77.48473060353814
1073.0,15.870869166141443,Li-ion,Fast,46.02550623261108,29.0,2.6166008132282914,Active,C,,82.86182415343099
1870.0,,Li-Po,Medium,45.9644011392202,33.0,4.609272296359124,Active,E,Performance,74.45120387124933
1398.0,24.73998837217317,Li-ion,Superfast,70.54756053139806,15.0,3.4971860861687314,None,D,Highway,78.97204059197303
1039.0,44.53386014843848,Li-ion,Fast,23.581206830649315,47.0,1.0986387073384367,None,A,Urban,59.835802098462935
509.0,18.133603641461487,,Medium,67.10288362414428,39.0,2.8379172922551668,,D,Mixed,52.880610492554815
1240.0,16.419085980105653,Li-Po,Fast,77.96725745687324,15.0,3.3647746498140325,Active,C,Performance,68.5080332715977
1356.0,16.350534556594,Li-ion,,48.50610347803344,7.0,4.543478139792354,None,B,Mixed,74.22482138711
550.0,21.506210856713835,Li-ion,Slow,37.388555156770664,45.0,1.7595234575370506,,C,Mixed,97.11353954114054
766.0,32.37573349096015,Li-ion,Fast,37.07095301783235,12.0,4.074052485413368,Active,E,Highway,71.52485472552789
416.0,30.16690120934075,Li-ion,Superfast,,50.0,4.099158067256358,Passive,B,Mixed,72.56377518079286
1723.0,25.502274145006844,Li-ion,Fast,27.177545536512664,39.0,1.0762226817065632,Active,A,Mixed,85.09123328915447
1109.0,,Li-ion,Slow,33.335029455567415,7.0,0.5775493224014282,Active,A,Mixed,60.75288193819564
656.0,22.012112843829563,Li-ion,Slow,21.53383240424697,47.0,3.116343631543054,Active,E,Performance,95.32525963822309
577.0,20.524411943541505,Li-Po,Superfast,41.29883260193474,41.0,4.052654988309436,Passive,E,Mixed,72.23733098263321
1048.0,37.370005114681454,Li-ion,Slow,44.51214633983681,6.0,2.9949387094728372,Active,E,Urban,98.40092350933097
798.0,38.39839149003942,Li-ion,Superfast,99.61770026849047,26.0,,Active,E,Highway,
1749.0,38.31042039185459,Li-ion,Medium,99.33501901249004,59.0,3.3003641321038133,Passive,D,Urban,74.21080421092685
651.0,44.071216332424456,Li-ion,Slow,34.96390774696678,58.0,3.4398156275253515,Active,,Highway,90.4643816977262
669.0,41.52713839002096,Li-ion,,37.04257264775396,9.0,0.6266949159313651,Active,D,Mixed,78.90819342273275
1669.0,29.934142415355147,Li-Po,Medium,59.3525096448346,51.0,0.8986919131374175,,B,Highway,84.38476574733792
,27.448080627274955,Li-ion,Slow,31.902746699016813,24.0,3.7626332797214364,Passive,,Performance,64.59620776416341
979.0,42.473055531283855,Li-Po,Superfast,60.32315265265534,52.0,3.9327947706933006,Active,A,Performance,67.07987799751879
726.0,33.3367575614444,Li-ion,Superfast,51.95117638440594,30.0,2.9398009012894666,Passive,B,Urban,76.39590141943246
1273.0,23.831960010767858,Li-Po,Superfast,45.96983128398979,16.0,3.1557430735296554,Passive,A,Performance,60.52895185625649
885.0,31.93392083145502,Li-ion,Slow,85.80841366478202,48.0,3.264646279302849,None,E,Mixed,56.56792091145445
1900.0,44.76448268088379,Li-ion,Medium,86.24941599944461,27.0,0.9724609348427724,Active,,,93.8777247606622
718.0,40.48410180457087,Li-ion,Fast,99.03115735869812,33.0,3.5055887191291855,Active,E,Urban,90.29242603021515
1104.0,23.438391481786248,Li-ion,Fast,37.84704912652658,,2.6531148954292267,None,B,Urban,98.46696131638268
1651.0,43.58863277751651,Li-ion,Slow,91.06219977149969,45.0,3.2113533950927557,None,C,Performance,80.50069396752697
650.0,44.443863344373476,Li-ion,Fast,63.02767437391448,19.0,3.0341382296473514,,B,Highway,71.8537949268991
535.0,21.935008782462457,,Medium,67.31675450658815,36.0,3.933501118043175,Active,,Performance,55.35709283292033
308.0,41.86776355504024,Li-Po,Fast,91.7034571466021,19.0,,None,A,Urban,94.22430820724516
302.0,41.49608153096496,Li-Po,Superfast,95.4104637102656,22.0,2.180868102803534,Active,A,Highway,73.72547818253344
543.0,16.192607197021218,Li-ion,Medium,78.14490061605099,42.0,2.262228379360608,Active,A,Urban,79.17895917653397
1307.0,35.090675791850614,Li-Po,Slow,47.82739455480991,45.0,3.931052446283056,Active,C,Urban,66.30321320041507
1180.0,24.158421390935082,Li-ion,Slow,59.173439173480425,33.0,,None,A,Highway,77.24139284711464
1654.0,35.23837879475627,Li-ion,Superfast,69.20430912432879,45.0,1.2968364726502462,None,B,Highway,90.65112012935707
839.0,42.40676082570731,,Fast,86.29120311888775,10.0,4.923684366876629,,C,Urban,87.03750705780467
385.0,29.96337743968555,,Slow,72.63581643020444,47.0,2.7202183878404647,Passive,E,Urban,101.42397738780546
1786.0,27.432384923659583,Li-ion,Slow,49.23580933500985,32.0,0.9916163742022837,,C,Performance,75.77374639658782
102.0,42.645938135622515,Li-ion,Medium,53.43043610882355,15.0,3.516237301967161,Active,B,Performance,77.54438612431981
1826.0,44.22344753215598,Li-ion,Medium,24.035016163141982,39.0,3.8262306088781766,Passive,B,Performance,52.74175310156495
,16.86708983381408,Li-Po,Medium,93.94142883497088,58.0,,Passive,B,Mixed,70.24790590429681
736.0,42.685442074446215,NiMH,Medium,,46.0,3.4090574822479462,Passive,A,Urban,97.94942479806495
1115.0,17.483056005656664,Li-ion,Slow,66.39446325484357,8.0,1.2770368901722848,Active,E,Performance,68.22476264974338
1333.0,25.11858640150769,Li-ion,Medium,89.73215049910574,51.0,2.1556507337617052,Active,E,Urban,89.83781537583548
1442.0,37.87722367290981,Li-Po,Superfast,53.66921996120057,25.0,1.2282287151722728,Passive,D,Mixed,100.83516953942029
259.0,38.311109458190856,Li-ion,Superfast,84.01003900090971,18.0,2.2425586536416375,None,B,Performance,56.59612794380092
1539.0,,NiMH,,84.3052863709036,15.0,3.032602349841136,Passive,A,Performance,67.36763899094505
1115.0,16.17337464183205,Li-Po,Medium,24.787683086899754,58.0,2.49142733231861,None,C,Urban,74.66745799963496
1062.0,18.9889814407228,Li-ion,Fast,52.97149805845773,59.0,3.1694667833108325,None,A,Urban,62.34349948823441
1426.0,43.08649494659245,Li-ion,Medium,75.28203893496348,26.0,2.757916280158483,Active,B,,50.64669106459789
731.0,17.443841651876724,Lead-Acid,Slow,53.78828072551063,41.0,1.9301646803079036,None,A,Highway,74.36741543353374
943.0,17.3563775091935,Lead-Acid,Superfast,63.613379854348494,44.0,1.1453719915445546,None,B,Performance,77.90404117453087
1332.0,40.069378132736105,Li-ion,Superfast,67.55663236853121,21.0,1.6370278763957473,Passive,C,Highway,82.52259151415089
386.0,34.23797259668659,Li-ion,Slow,32.0983501384994,22.0,1.4032096335256994,Passive,C,Performance,93.0151850527779
765.0,25.549681675355387,Li-ion,Medium,52.958496491882386,46.0,3.683400321608197,None,E,Urban,63.15821250330631
1468.0,19.97131461214879,Li-ion,Fast,22.27705773468527,34.0,4.189850799855714,Passive,D,Highway,53.17387556712275
898.0,41.525112596784446,NiMH,Superfast,31.970086655627554,37.0,3.7417487238474156,Passive,A,Performance,54.67141368846646
724.0,44.65613272885537,Li-Po,Fast,60.98032507011989,54.0,3.3968036614782124,Passive,D,Urban,
154.0,16.499151853284875,Li-ion,Superfast,65.88687983510482,,1.8853310921619633,Passive,,Performance,97.95629691074885
,31.623401462706052,Li-ion,Fast,31.698752527332985,14.0,3.699435015979301,None,E,Mixed,101.0749625033597
752.0,22.83910754717445,Li-Po,Superfast,80.44954161699364,4.0,3.2228755699511584,None,E,Highway,60.66266717465351
1197.0,39.971605006491124,Li-ion,Fast,49.83903102967942,24.0,0.7110201500943155,None,C,Mixed,57.90230424711536
,25.38219275324417,Li-ion,Medium,93.65199430621375,2.0,,None,C,Urban,68.38053410420576
1172.0,36.438878675590196,Li-ion,Medium,51.01301786443252,1.0,0.8597922849573767,,C,Performance,74.12226272523128
,31.18570264578831,Li-ion,Slow,,2.0,2.7621855687147745,Active,A,,92.0193947152735
849.0,31.245701447849108,,Slow,80.63763669446061,13.0,2.8088111872357913,Passive,D,Urban,90.27955470993828
1340.0,40.73998293541264,Li-Po,,65.42406403514632,27.0,,Active,D,Mixed,97.97863687954481
1116.0,29.112132777736925,Li-ion,Fast,50.93505345953246,52.0,4.608803754690649,None,C,Performance,94.62123841366693
1880.0,40.36798602433442,Li-ion,Superfast,48.47657307458093,17.0,4.7285410617940675,Passive,E,Mixed,72.8172087290309
702.0,25.902804841127264,Li-ion,Slow,32.06151788458168,57.0,3.0635246006554016,None,D,Mixed,50.98918732408261
1342.0,20.243488273929152,Li-ion,Slow,47.26677019728092,45.0,3.5556900359522157,Active,E,Mixed,62.30265670001445
600.0,28.664321329698453,Li-Po,Superfast,22.347531278266803,17.0,0.8983393808565336,None,C,Highway,81.7228305681903
991.0,29.950673441310666,Li-ion,Fast,60.19215312606168,5.0,2.6956220487981,Passive,A,Mixed,76.07770748928243
723.0,29.351495929133744,NiMH,Slow,91.73789934509887,24.0,4.54035516909028,None,B,Highway,62.488332165204206
1268.0,39.249912356378466,Li-ion,Fast,83.62646369722617,57.0,,None,D,Mixed,56.843160029916575
977.0,31.940368243802915,Li-ion,Medium,22.281695776337145,57.0,0.8131727094504377,Passive,C,Mixed,61.23263094032187
373.0,41.65332215276409,Li-ion,Fast,90.5008261014586,8.0,1.4028851408740413,Active,C,Highway,
665.0,30.425564847478263,Li-ion,Medium,56.185986310604264,54.0,2.432781150959726,Active,D,Performance,95.09911431856936
806.0,21.741452486460126,Li-ion,Medium,35.27131723323955,54.0,1.5688773720907359,Passive,B,Performance,86.93362083395886
1138.0,18.88487520788258,Li-ion,Superfast,80.19295641723099,44.0,,Passive,A,Urban,78.72128782121555
250.0,41.05088462833863,Li-ion,Superfast,45.82988401416371,9.0,1.9983284390122655,Active,,Urban,51.0889331323159
1954.0,16.68518396706635,Lead-Acid,Medium,40.265473850948226,18.0,1.9351807376717844,Passive,A,Performance,92.70221088267178
291.0,18.528288357592867,Li-ion,Superfast,32.90547254252381,16.0,0.9102407439057592,Active,C,Urban,78.72810885290605
1080.0,16.90975556752923,Li-ion,Slow,58.929752552017824,51.0,4.472216109889638,None,D,Performance,82.62170264191016
1292.0,,Li-ion,Slow,27.471519963955622,32.0,3.6171781405943593,Active,A,Urban,53.4136274927945
52.0,30.978468491807803,Li-ion,Fast,82.84905032910292,,3.305218588111061,Passive,E,Performance,92.37220252747994
903.0,15.596241930678023,Li-ion,Medium,57.65396613331288,40.0,3.229112336429331,None,E,Highway,93.2654617559106
1537.0,30.46758500674813,Li-ion,Fast,55.758113345513614,39.0,2.284260011215965,Passive,E,Urban,95.93378445658115
1017.0,26.812784138718783,Li-ion,Medium,20.14831651852168,56.0,4.204918889831749,Active,,,77.46065363609615
1014.0,38.20935547367694,Li-ion,Medium,85.4291088246849,53.0,4.685179972675724,None,E,Highway,70.49031347311195
354.0,39.8986986523867,Li-ion,Fast,59.426964723060294,41.0,0.5252776204794851,Active,C,Highway,53.798409260992784
363.0,35.549023091586164,,Fast,55.19156158410783,54.0,0.8563931457710333,None,A,Highway,60.08202328863239
527.0,29.20486605949872,Li-Po,Fast,,44.0,3.5373902781482562,Passive,C,Highway,61.72958230334641
845.0,21.484457851259645,Li-Po,Fast,25.03188392806087,46.0,1.5623002522538247,Active,B,Mixed,53.259878139014766
932.0,40.4134460190768,Li-Po,Slow,49.3344364876163,32.0,4.602672494464469,None,A,Highway,58.027508954121544
1484.0,25.250074201332506,Li-ion,,,42.0,3.503358793023147,None,E,Urban,96.11378319028859
547.0,25.688756615848476,Lead-Acid,Superfast,56.84620501913501,48.0,2.157310648214209,None,,Highway,78.36093338124738
1607.0,42.48034641561134,,Medium,34.53111119023795,2.0,2.368770812507436,Active,B,Urban,89.75354681900744
,44.26791766793739,,Slow,43.942120614424944,38.0,3.608971273609511,Passive,D,Highway,64.30123916421104
1430.0,41.94392869153512,Li-ion,Medium,44.01604461181064,43.0,,Passive,B,Urban,56.99910285586212
120.0,44.94704170683244,Li-ion,Slow,99.35766422121816,4.0,4.4753534611097425,None,E,Highway,
1955.0,41.06726531704432,Li-Po,Medium,46.0957695045319,5.0,0.5214726429358,Passive,E,Performance,91.23522989927675
1807.0,36.130725528602454,Li-Po,Slow,36.41456500338392,37.0,4.905261289867398,Active,,Mixed,65.46122799417638
1086.0,,Li-ion,Superfast,85.81097224833171,49.0,1.2544046616339242,Passive,B,Urban,60.635814393097675
455.0,43.58871146699629,Li-ion,Superfast,53.69370040028869,58.0,3.839501113762471,Passive,C,Urban,51.16464967063753
1590.0,41.29880494841261,Li-ion,,55.50909555896406,37.0,0.6796611816942224,Active,B,Highway,82.4485821739236
1095.0,22.222403772469598,Li-ion,Superfast,63.91112507965899,26.0,2.441430045693917,,C,Urban,72.662731966356
944.0,29.67487419725481,Li-Po,Slow,,43.0,3.3364115704136186,Passive,E,Highway,63.455353004690785
1382.0,17.101669818766503,Li-ion,Medium,67.24444803282717,9.0,0.816023559168878,Passive,E,Mixed,
1368.0,43.59926589801651,Li-ion,Superfast,22.759977792883515,15.0,,Passive,B,Performance,86.43244794406903
1622.0,32.18304983164368,Li-Po,,85.50739463183622,24.0,1.8641138139960012,None,E,Performance,62.86827431846047
80.0,22.356016377844963,Li-ion,Medium,35.58822552598704,24.0,2.7420962538523677,Active,D,Mixed,81.65607218249777
1135.0,23.77197940871627,Li-ion,Medium,43.38737022270887,35.0,2.7705944118611665,None,A,Highway,63.52794875041015
1294.0,44.41969117889579,Li-Po,Fast,33.87436160165404,48.0,4.033542226290389,None,C,Highway,101.30636512999973
1432.0,,Li-ion,Medium,81.36613260287021,,1.0557703780020395,None,E,Mixed,88.0842940835764
1666.0,27.620493723192112,Li-ion,,66.69263941003356,25.0,0.872238204713599,None,C,Urban,81.33822355587859
1456.0,29.995363853566143,,Medium,80.4236922201641,26.0,2.3085060495745586,Passive,B,Urban,58.96119996461846
1818.0,17.956502171320302,Li-Po,Fast,72.27187243434403,23.0,4.493839637194396,Active,D,Urban,80.49248226491736
1591.0,17.25068280218628,Li-Po,Medium,28.33269075355215,6.0,4.348712838524419,Passive,,Mixed,91.62371606413618
1690.0,32.78123229901155,Li-ion,Slow,44.119982068080425,41.0,3.0199680917663403,Active,E,Performance,88.32958375064425
1410.0,30.360121093209493,Li-ion,Superfast,60.581212767209706,27.0,4.499482185369982,None,A,Performance,90.45731029846422
211.0,25.774595739103233,Li-Po,Slow,44.39560251450909,54.0,4.124046188969203,Active,D,,66.5255789439954
1928.0,31.983418575340934,Li-ion,Fast,36.58431235248932,19.0,1.7507275704187222,Active,B,Highway,67.06970560321307
,17.180278483115167,Li-ion,Fast,89.58495752532798,31.0,1.2654782620062355,Active,E,Mixed,78.02196597287842
207.0,43.319735142946385,Li-ion,Fast,79.82269401723008,38.0,1.8552042543951766,Active,D,,64.49021808674215
62.0,23.811350633526658,Li-ion,Fast,47.61760484433413,43.0,1.5220304529746647,Passive,E,Performance,55.876682832268614
1259.0,17.153363720159966,Li-ion,Fast,81.20098901031187,32.0,3.302234566964137,None,B,Performance,73.97833798760884
783.0,20.085128177223122,Li-ion,Superfast,70.20308947561824,2.0,3.1320460074859255,Passive,B,Performance,50.10005719791935
802.0,17.864217434475506,Li-ion,Medium,20.30285869059174,18.0,3.192968225537518,None,A,Highway,89.559431534465
358.0,20.358135130790437,Lead-Acid,,50.42096208093079,28.0,1.3518659142115197,Passive,D,Highway,88.98371980201536
197.0,27.502621644798356,Li-ion,Slow,43.23899993554644,7.0,4.063382263743975,Passive,A,Urban,78.69962584853558
1975.0,,Li-ion,,37.43268973647175,56.0,2.4513173759418407,Passive,A,Performance,88.87618770549076
1070.0,23.170450423651193,Li-ion,Fast,40.12715152566759,23.0,2.626033641649398,Active,,Performance,82.4754695030449
1128.0,28.077798658249314,,Medium,,53.0,4.986328307950578,Active,C,Performance,86.26767625632965
976.0,42.86271863664709,NiMH,Fast,58.905365439322985,36.0,1.7702230368323666,Active,B,Highway,53.36210337620177
620.0,23.87465217977926,Li-Po,Superfast,87.81669745792956,24.0,2.2736210184846986,Active,A,Urban,95.825803844398
,38.84159259794129,Li-Po,Slow,37.1373721722386,28.0,3.5440844355683927,Passive,C,Mixed,83.48442555108258
1783.0,19.734506174470994,Li-Po,Slow,33.95230397167587,25.0,4.461858590856086,Passive,C,Highway,81.75280239186243
1683.0,20.349652387717427,NiMH,Superfast,91.10316706511279,,1.0705145300781402,None,C,Performance,70.13653010531607
717.0,28.684586204287967,Li-ion,Superfast,59.65637486259743,49.0,3.8077061289222374,Active,A,Urban,51.46304144908562
1835.0,22.02306751399159,Li-ion,Fast,91.61217002499303,,4.632262366979978,Active,C,Urban,96.87601015941756
1982.0,42.090842213827806,Li-ion,Medium,25.042308229701995,45.0,2.403160760420911,Active,A,,101.25459179910777
741.0,16.522568733704333,Li-ion,Fast,93.31484177410462,52.0,1.7902711532008289,Active,D,Performance,92.00490547084266
559.0,32.91817698431519,Li-ion,Fast,53.235625307377845,,3.5498171604872177,Active,B,Highway,97.5820365079783
635.0,33.1268818844856,Li-ion,,32.42963899374782,19.0,1.6073314305723119,Active,E,Highway,
1646.0,16.98077782558343,Li-ion,Fast,74.67061515481552,4.0,2.2293038594627874,Passive,A,Highway,56.69111072825425
986.0,36.97692644612674,Li-ion,Medium,83.75221466354056,57.0,4.536110183404112,Active,B,Performance,95.7395241219496
94.0,29.066926335365878,Li-ion,Fast,23.789978206512032,13.0,3.156496486661198,Active,A,Performance,52.99030803598198
1720.0,36.69220120484425,Li-ion,Slow,98.9756779534949,1.0,0.9273976996992993,Passive,D,Performance,54.84658325584807
1795.0,39.807749578052096,Li-Po,Medium,75.76215098529443,34.0,1.9836388915086691,None,B,Highway,92.47606500878396
135.0,24.686980559720816,Li-ion,Medium,,7.0,3.3226932430281924,Passive,B,Performance,
1855.0,29.53457648806463,Lead-Acid,,32.10350365563124,25.0,2.66673936719605,Active,C,Performance,70.36980781802059
1365.0,22.82282339304034,Li-Po,Slow,51.40251317425718,23.0,3.471526925382158,Passive,A,Performance,78.77931859975943
313.0,21.04540390567005,Li-ion,Fast,37.64525284469006,30.0,3.9264863795615326,Active,A,Mixed,95.6948800999674
1341.0,15.017842741279722,Li-ion,Slow,59.53225788784766,49.0,2.6627680409211862,Passive,E,Mixed,89.3708800315128
1057.0,43.908945362395116,Li-ion,Superfast,82.55141667922621,7.0,4.941282588358723,None,C,Performance,85.9635817405296
1298.0,28.227854079889447,Li-Po,Slow,72.81043111604427,54.0,4.6160324405325515,Active,C,,100.79805067984714
265.0,15.392093191766222,Li-ion,Superfast,54.87479238253832,45.0,0.7695833273089534,Passive,E,Highway,77.1079517919736
1947.0,15.268157327041445,Li-ion,Slow,29.515513966403965,17.0,1.6989401198759824,Passive,C,Urban,50.32885187161299
280.0,23.65057705653585,,Superfast,96.57255378944056,33.0,1.8524458053940283,Passive,C,Performance,72.30970961650652
1775.0,15.418130361303552,Li-ion,Superfast,41.62964203603893,2.0,1.3293066050150477,Active,D,Highway,55.021740990129
703.0,26.23543852975645,NiMH,Slow,42.22676367000139,38.0,1.904074263727161,Passive,B,Highway,56.055596761372705
1250.0,,Li-ion,Medium,71.64017774708259,44.0,2.411692848209571,Active,E,Urban,63.25484742612324
1636.0,16.177547734509293,Li-ion,Medium,81.64076977176822,13.0,0.7319794054660599,Active,D,Highway,69.83109444150531
751.0,35.0814418222365,Li-ion,Superfast,98.73222122538796,52.0,1.0728510625958652,None,D,Urban,
1590.0,42.20523868328654,Li-Po,Medium,97.5331408502245,52.0,0.9331064545706771,None,D,Performance,58.83064341093065
1796.0,27.28159749906838,Li-Po,Slow,93.10084193856645,32.0,0.7084262261599277,Passive,C,Mixed,66.20945971824273
756.0,40.10311290827798,Li-ion,Superfast,54.82508539066799,22.0,2.666736591357283,Active,E,,64.38005001124934
562.0,,,Fast,33.33357278051585,9.0,2.0021138745176525,Passive,C,Performance,68.99286749756297
1177.0,38.33070167910547,Li-ion,,66.75769626293021,17.0,4.709512533423701,Active,C,Performance,55.615508845033006
,16.883999769686728,Li-ion,Fast,21.380520443741446,18.0,0.9624224094878201,Active,D,Mixed,70.66172973980798
1174.0,40.15318269592055,NiMH,,35.699907119631476,40.0,4.667159010810525,Passive,A,,78.82622533764366
1713.0,41.47099034616192,Li-ion,Superfast,20.20235174358117,40.0,0.8894552782975664,Active,E,Urban,55.041302401639015
1938.0,38.57921527146943,Li-ion,Fast,34.4428730057231,27.0,,Passive,E,Urban,77.08005186594946
354.0,39.62247073233867,,Medium,57.98056987170049,11.0,1.6147865181934415,Active,D,Highway,
1834.0,,Li-ion,Fast,51.46594488747327,54.0,4.2206254092224365,Passive,D,Mixed,50.42846380254887
1986.0,22.946548277479557,Li-ion,Medium,49.543725194131135,54.0,0.7766367216798644,Passive,B,Urban,52.47146738412645
400.0,34.296930079828996,Li-ion,Superfast,86.476229114709,28.0,4.786286700963314,None,D,Urban,74.25666309693528
852.0,28.18624947229084,Li-ion,,73.99970437165423,8.0,0.7126574014980507,None,,Highway,95.38443287067976
500.0,15.16009682757138,Li-Po,Fast,94.91454102968848,50.0,1.5850097073560023,Active,D,Performance,101.88501306449336
1342.0,29.30477119304505,Li-ion,Medium,55.6272872542138,18.0,2.588831267303255,Passive,E,Mixed,54.85647850128032
1445.0,34.535637736516364,Li-ion,Medium,41.778374038076144,13.0,3.9022604895479693,Passive,A,Performance,
982.0,,Li-ion,Superfast,29.814763042668446,33.0,4.780007228945161,Passive,A,Performance,61.896035949135026
1111.0,33.64081008324473,Li-ion,Superfast,73.76219165481169,15.0,2.426190940824692,Passive,C,Highway,74.30845254113098
,34.57595718650569,Li-ion,Fast,87.33928707773256,22.0,3.9078954221804274,Passive,A,Urban,79.73338741128207
